Firm Name,Address Line 1,City,State,Zip Code,Country,Firm URL
Koenen Associates,"6 W 18th St , Ste 4A",New York,NY,10011-4632,UNITED STATES,www.koenen.com
Koets Architects,3195 Paces Ferry Pl NW,Atlanta,GA,30305-1355,UNITED STATES,
Koffka Phakos Design,"6404 Hollywood Blvd , Ste 405",Los Angeles,CA,90028-6241,UNITED STATES,www.koffkaphakos.com
"Koga International Architecture, LLC",505 Luminous,Irvine,CA,92603-4238,UNITED STATES,
Kogan & Company,"3210 Grace St NW
Apt 304",Washington,DC,20007,UNITED STATES,www.kogancompany.com
Kogut Architects LLC.,PO Box 35,Dayton,MD,21036,UNITED STATES,www.kogut-architects.com
KOH Architecture PLLC,"45-14 251st Street, Suite 101",Little Neck,NY,11362,UNITED STATES,
Kohei Ishikawa Architect,7596 W Lake Blvd,Kent,OH,44240-6341,UNITED STATES,
"Kohler Architects, Inc.","721 Colorado Ave , Ste 102",Palo Alto,CA,94303-3973,UNITED STATES,www.kohlerarchitects.com
Kohler Associates Architects,"721 Colorado Ave , Ste 102",Palo Alto,CA,94303-3973,UNITED STATES,www.kohler-architects.com
Kohn Architecture PLLC,"41 Union Sq W , Ste 526",New York,NY,10003-3232,UNITED STATES,www.glkarchitects.com
Kohn Pedersen Fox Architects,"1110 Jardine House, 1 Connaught Place",Central,,,CHINA,www.kpf.com
Kohn Pedersen Fox Architects,11 W 42nd St,New York,NY,10036,UNITED STATES,www.kpf.com
Kohn Pedersen Fox Architects PC,"7A Langley Street, Covent Garden",London,,WC2H 9JA,UNITED KINGDOM,www.kpf.com
Kohn Pedersen Fox Associates,"11 W 42nd St, New York, NY 10036",New York City,NY,10036,UNITED STATES,www.kpf.com
Kohn Pedersen Fox Associates,11 W 42nd St,New York,NY,10036-8002,UNITED STATES,www.kpf.com
Kohn Pedersen Fox Associates PC,11 W 42Nd St Ste 8A,New York,NY,10036-8002,UNITED STATES,www.kpf.com
